Ticker,Asset Name,Transaction Date,Disclosure Date,Type,Amount Range,Insider Title,Min Amount,Max Amount,Midpoint Amount
WFC,Wells Fargo &amp; Company (NYSE),2015-08-04,08/04/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
VZ,Verizon Communications Inc. (NYSE),2015-08-04,08/04/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-07-15,07/15/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CAT,Caterpillar Inc. (NYSE),2015-08-27,08/27/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-07-27,07/27/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-07-24,07/24/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
OXY,Occidental Petroleum Corporation (NYSE),2015-07-08,07/08/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ABT,Abbott Laboratories (NYSE),2015-07-21,07/21/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KHC,The Kraft Heinz Company (NASDAQ),2015-07-06,07/06/2015,EXCHANGE,"$250,001 - $500,000",Senator,250001,500000,375000.5
FANG,"Diamondback Energy, Inc. (NASDAQ)",2015-07-15,07/15/2015,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
PYPL,"PayPal Holdings, Inc. (NASDAQ)",2015-07-21,07/21/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
EBAY,eBay Inc. (NASDAQ),2015-07-21,07/21/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
EBAY,eBay Inc. (NASDAQ),2015-07-17,07/17/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
DVN,Devon Energy Corporation (NYSE),2015-07-13,07/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,"AT&amp;T, Inc. (NYSE)",2015-07-07,07/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BIIB,Biogen Inc. (NASDAQ),2015-07-10,07/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,"AT&amp;T, Inc. (NYSE)",2015-07-10,07/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BIIB,Biogen Inc. (NASDAQ),2015-07-10,07/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,Merck &amp; Co. Inc. (NYSE),2015-07-10,07/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BIIB,Biogen Inc. (NASDAQ),2015-07-09,07/09/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
GE,General Electric Company (NYSE),2015-07-09,07/09/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,Merck &amp; Co. Inc. (NYSE),2015-07-09,07/09/2015,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
ABT,Abbott Laboratories (NYSE),2015-07-09,07/09/2015,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
GILD,Gilead Sciences Inc. (NASDAQ),2015-06-09,06/09/2015,SALE (PARTIAL),"$50,001 - $100,000",Senator,50001,100000,75000.5
VZ,Verizon Communications Inc. (NYSE),2015-06-04,06/04/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation (NYSE),2015-06-16,06/16/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2015-06-12,06/12/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company (NYSE),2015-06-04,06/04/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company (NYSE),2015-02-23,02/23/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
CAT,Caterpillar Inc. (NYSE),2015-03-11,03/11/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
RF,Regions Financial Corporation (NYSE),2015-05-20,05/20/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
CL,Colgate-Palmolive Co. (NYSE),2015-05-20,05/20/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
CLX,The Clorox Company (NYSE),2015-01-15,01/15/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SYY,Sysco Corporation (NYSE),2015-04-02,04/02/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company (NYSE),2015-04-02,04/02/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",2015-04-02,04/02/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",2015-04-02,04/02/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
JNJ,Johnson &amp; Johnson (NYSE),2015-04-02,04/02/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KO,The Coca-Cola Company (NYSE),2015-04-02,04/02/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation (NASDAQ),2015-04-02,04/02/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SYY,Sysco Corporation (NYSE),2015-05-06,05/06/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",2015-05-11,05/11/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",2015-05-12,05/12/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
ZTS,Zoetis Inc. (NYSE),2015-01-14,01/14/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-01-27,01/27/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-01-29,01/29/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ZTS,Zoetis Inc. (NYSE),2015-01-29,01/29/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ZTS,Zoetis Inc. (NYSE),2015-01-30,01/30/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
TAP,Molson Coors Brewing Company (NYSE),2015-02-03,02/03/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-02-04,02/04/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-02-11,02/11/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc. (NYSE),2015-04-29,04/29/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company (NYSE),2015-04-15,04/15/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc. (NYSE),2015-05-06,05/06/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc. (NYSE),2015-05-06,05/06/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc. (NYSE),2015-05-07,05/07/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-05-07,05/07/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc. (NYSE),2015-05-14,05/14/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company (NYSE),2015-05-14,05/14/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc. (NASDAQ),2015-05-27,05/27/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation (NYSE),2015-05-27,05/27/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
PCAR,PACCAR Inc. (NASDAQ),2015-05-07,05/07/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PRU,"Prudential Financial, Inc. (NYSE)",2015-05-07,05/07/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,Merck &amp; Co. Inc. (NYSE),2015-05-27,05/27/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-05-07,05/07/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
BIIB,Biogen Inc. (NASDAQ),2015-05-07,05/07/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
AAPL,Apple Inc. (NASDAQ),2015-05-14,05/14/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company (NYSE),2015-04-29,04/29/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
AMZN,Amazon.com Inc. (NASDAQ),2015-04-29,04/29/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
EMR,Emerson Electric Co. (NYSE),2015-04-21,04/21/2015,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
WFC,Wells Fargo &amp; Company (NYSE),2015-04-21,04/21/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
ETN,Eaton Corporation plc (NYSE),2015-04-14,04/14/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
MCD,McDonald's Corp. (NYSE),2015-04-14,04/14/2015,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
VRTX,Vertex Pharmaceuticals Incorporated (NASDAQ),2015-05-13,05/13/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company (NYSE),2015-04-27,04/27/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
DD,E. I. du Pont de Nemours and Company (NYSE),2015-03-13,03/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2014-12-15,12/15/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2014-09-15,09/15/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2014-06-13,06/13/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2014-03-14,03/14/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2013-12-16,12/16/2013,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2013-09-13,09/13/2013,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2013-06-13,06/13/2013,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2013-03-15,03/15/2013,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2012-12-17,12/17/2012,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2012-09-13,09/13/2012,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-05-28,05/28/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation (NYSE),2015-04-24,04/24/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-04-22,04/22/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-04-14,04/14/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
BA,The Boeing Company (NYSE),2015-04-24,04/24/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation (NASDAQ),2015-04-24,04/24/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DTE,DTE Energy Company (NYSE),2015-04-14,04/14/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated (NASDAQ),2015-04-14,04/14/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
EMR,Emerson Electric Co. (NYSE),2015-04-14,04/14/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation (NASDAQ),2015-04-23,04/23/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SLB,Schlumberger Limited (NYSE),2015-04-23,04/23/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-04-22,04/22/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,Gilead Sciences Inc. (NASDAQ),2015-04-07,04/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BIIB,Biogen Inc. (NASDAQ),2015-04-07,04/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-04-07,04/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,Gilead Sciences Inc. (NASDAQ),2015-04-07,04/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ACN,Accenture plc (NYSE),2015-04-06,04/06/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
HD,"The Home Depot, Inc. (NYSE)",2015-04-07,04/07/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
AAPL,Apple Inc. (NASDAQ),2015-03-25,03/25/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation (NYSE),2015-03-19,03/19/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
DVN,Devon Energy Corporation (NYSE),2015-03-16,03/16/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation (NYSE),2015-03-16,03/16/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-03-04,03/04/2015,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
AAPL,Apple Inc. (NASDAQ),2015-03-17,03/17/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company (NYSE),2015-03-17,03/17/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company (NYSE),2015-03-17,03/17/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-03-11,03/11/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company (NYSE),2015-03-11,03/11/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
AMZN,Amazon.com Inc. (NASDAQ),2015-03-09,03/09/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
SBUX,Starbucks Corporation (NASDAQ),2015-03-06,03/06/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation (NASDAQ),2015-03-06,03/06/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation (NYSE),2014-12-31,12/31/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
T,"AT&amp;T, Inc. (NYSE)",2015-02-13,02/13/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
BMY,Bristol-Myers Squibb Company (NYSE),2015-02-23,02/23/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PEP,"Pepsico, Inc. (NYSE)",2015-03-10,03/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ABBV,AbbVie Inc. (NYSE),2015-03-10,03/10/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc. (NASDAQ),2015-03-10,03/10/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
STT,State Street Corporation (NYSE),2015-03-10,03/10/2015,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
A,Agilent Technologies Inc. (NYSE),2015-02-24,02/24/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CAT,Caterpillar Inc. (NYSE),2015-03-03,03/03/2015,PURCHASE,"$100,001 - $250,000",Senator,100001,250000,175000.5
ABBV,AbbVie Inc. (NYSE),2015-02-25,02/25/2015,PURCHASE,"$100,001 - $250,000",Senator,100001,250000,175000.5
DVN,Devon Energy Corporation (NYSE),2015-02-05,02/05/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GM,General Motors Company (NYSE),2015-02-05,02/05/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AMAT,"Applied Materials, Inc. (NASDAQ)",2015-03-03,03/03/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
VLO,Valero Energy Corporation (NYSE),2015-02-12,02/12/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ABBV,AbbVie Inc. (NYSE),2015-02-12,02/12/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ABT,Abbott Laboratories (NYSE),2015-02-12,02/12/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-02-12,02/12/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ITW,Illinois Tool Works Inc. (NYSE),2015-02-12,02/12/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KMB,Kimberly-Clark Corporation (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KMB,Kimberly-Clark Corporation (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HAL,Halliburton Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HAL,Halliburton Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HAL,Halliburton Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HAL,Halliburton Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-02-20,02/20/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HSY,The Hershey Company (NYSE),2015-03-20,03/20/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
MMM,3M Company (NYSE),2015-02-20,02/20/2015,PURCHASE,"$25,000,001 - $50,000,000",Senator,25000001,50000000,37500000.5
AMGN,Amgen Inc. (NASDAQ),2015-02-20,02/20/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WST,"West Pharmaceutical Services, Inc. (NYSE)",2015-02-13,02/13/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TECH,Bio-Techne Corp. (NASDAQ),2015-02-13,02/13/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CASY,"Casey's General Stores, Inc. (NASDAQ)",2015-02-13,02/13/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MDT,Medtronic plc (NYSE),2015-01-27,01/27/2015,EXCHANGE,"$15,001 - $50,000",Senator,15001,50000,32500.5
AAPL,Apple Inc. (NASDAQ),2015-01-28,01/28/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-01-27,01/27/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
NFLX,"Netflix, Inc. (NASDAQ)",2015-01-16,01/16/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
TGT,Target Corp. (NYSE),2015-01-28,01/28/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ETN,Eaton Corporation plc (NYSE),2015-01-14,01/14/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2015-01-14,01/14/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ETN,Eaton Corporation plc (NYSE),2015-01-14,01/14/2015,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
DHR,Danaher Corp. (NYSE),2015-01-23,01/23/2015,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
GILD,Gilead Sciences Inc. (NASDAQ),2015-01-23,01/23/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
AIG,"American International Group, Inc. (NYSE)",2015-01-14,01/14/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MTD,Mettler-Toledo International Inc. (NYSE),2015-01-13,01/13/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
CVS,CVS Health Corporation (NYSE),2015-01-13,01/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ADP,"Automatic Data Processing, Inc. (NASDAQ)",2015-01-13,01/13/2015,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc. (NASDAQ),2015-01-13,01/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AXP,American Express Company (NYSE),2015-01-13,01/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FCX,Freeport-McMoRan Inc. (NYSE),2015-01-06,01/06/2015,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
XOM,Exxon Mobil Corporation (NYSE),2014-12-12,12/12/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company (NYSE),2014-12-19,12/19/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation (NYSE),2014-12-12,12/12/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TJX,"The TJX Companies, Inc. (NYSE)",2014-12-18,12/18/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ORCL,Oracle Corporation (NYSE),2014-12-18,12/18/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,"AT&amp;T, Inc. (NYSE)",2014-12-18,12/18/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PCAR,PACCAR Inc. (NASDAQ),2014-11-25,11/25/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
IBM,International Business Machines Corporation (NYSE),2014-11-25,11/25/2014,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PCAR,PACCAR Inc. (NASDAQ),2014-11-25,11/25/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PRU,"Prudential Financial, Inc. (NYSE)",2014-11-25,11/25/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc. (NASDAQ),2014-12-18,12/18/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
ABBV,AbbVie Inc. (NYSE),2014-12-18,12/18/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KEYS,"Keysight Technologies, Inc. (NYSE)",2014-12-18,12/18/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
T,"AT&amp;T, Inc. (NYSE)",2014-12-18,12/18/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,"AT&amp;T, Inc. (NYSE)",2014-12-18,12/18/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
MDLZ,"Mondelez International, Inc. (NASDAQ)",2014-11-11,11/11/2014,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
NFLX,"Netflix, Inc. (NASDAQ)",2014-11-07,11/07/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",2014-11-10,11/10/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TXN,Texas Instruments Inc. (NASDAQ),2014-11-10,11/10/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HSIC,"Henry Schein, Inc. (NASDAQ)",2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ROP,Roper Industries Inc. (NYSE),2014-11-10,11/10/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
MET,"MetLife, Inc. (NYSE)",2014-11-10,11/10/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
INTC,Intel Corporation (NASDAQ),2014-11-10,11/10/2014,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,Gilead Sciences Inc. (NASDAQ),2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation (NYSE),2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DD,E. I. du Pont de Nemours and Company (NYSE),2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COP,ConocoPhillips (NYSE),2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
