Ticker,Asset Name,Transaction Date,Disclosure Date,Type,Amount Range,Insider Title,Min Amount,Max Amount,Midpoint Amount,Stock Price at Trade,Stock Price 90D Later,Market (SPY) 90D Return,Stock 90D Return,Abnormal Alpha Return
MMM,3M Company,2016-04-19,04/19/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,101.75170135498047,109.34838104248047,0.03637674289087878,0.07465899426091673,0.03828225137003795
AAPL,Apple Inc.,2016-04-27,04/27/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,22.133928298950195,22.00688934326172,0.040731491344902136,-0.005739557568481957,-0.04647104891338409
AAPL,Apple Inc.,2016-04-26,04/26/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,23.61148452758789,22.1594181060791,0.0423929252500883,-0.061498311121106354,-0.10389123637119466
AAPL,Apple Inc.,2016-03-22,03/22/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,24.147750854492188,21.649477005004883,0.021367443498964425,-0.10345782779279225,-0.12482527129175668
AAPL,Apple Inc.,2016-02-25,02/25/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.894075393676758,22.67845916748047,0.07578701429536573,0.03582630276454832,-0.039960711530817414
AAPL,Apple Inc.,2016-02-23,02/23/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.425689697265625,21.952253341674805,0.07252700900740998,0.02457627510942532,-0.047950733897984654
AAPL,Apple Inc.,2016-02-16,02/16/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.866928100585938,21.371749877929688,0.09519686812352063,-0.022645074807877627,-0.11784194293139826
AAPL,Apple Inc.,2016-02-16,02/16/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.866928100585938,21.371749877929688,0.09519686812352063,-0.022645074807877627,-0.11784194293139826
AAPL,Apple Inc.,2016-02-12,02/12/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.267301559448242,20.565866470336914,0.1124974906487267,-0.03298185654398207,-0.14547934719270877
AAPL,Apple Inc.,2016-02-11,02/11/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.20168685913086,21.05986785888672,0.13510359555686471,-0.006689043243889998,-0.1417926388007547
AAPL,Apple Inc.,2016-02-03,02/03/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.683645248413086,21.53656768798828,0.08323722303914659,-0.006782879849759972,-0.09002010288890656
AAPL,Apple Inc.,2016-02-01,02/01/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.7016544342041,21.21074104309082,0.07097462270623776,-0.022621012264371413,-0.09359563497060917
AAPL,Apple Inc.,2016-01-28,01/28/2016,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5,21.175031661987305,22.133928298950195,0.11273724201329287,0.04528430711554823,-0.06745293489774465
AAPL,Apple Inc.,2016-01-28,01/28/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.175031661987305,22.133928298950195,0.11273724201329287,0.04528430711554823,-0.06745293489774465
AAPL,Apple Inc.,2016-01-27,01/27/2016,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,21.02425193786621,23.611482620239258,0.1162365464777632,0.12305934546537924,0.0068227989876160355
AAPL,Apple Inc.,2016-01-27,01/27/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.02425193786621,23.611482620239258,0.1162365464777632,0.12305934546537924,0.0068227989876160355
AAPL,Apple Inc.,2016-01-27,01/27/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.02425193786621,23.611482620239258,0.1162365464777632,0.12305934546537924,0.0068227989876160355
AAPL,Apple Inc.,2016-01-27,01/27/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.02425193786621,23.611482620239258,0.1162365464777632,0.12305934546537924,0.0068227989876160355
NVDA,NVIDIA Corporation,2016-01-05,01/05/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,0.8012946248054504,0.8753681778907776,0.029567633980757145,0.09244234366767624,0.0628747096869191
NVDA,NVIDIA Corporation,2016-01-06,01/06/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,0.7681609392166138,0.8741456866264343,0.0323067059216474,0.13797206027932893,0.10566535435768153
NFLX,"Netflix, Inc.",2016-01-05,01/05/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,10.765999794006348,10.4350004196167,0.029567633980757145,-0.03074488024548566,-0.0603125142262428
AAPL,Apple Inc. (NASDAQ),2016-01-05,01/05/2016,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,23.114974975585938,25.14334487915039,0.029567633980757145,0.08775133460913627,0.058183700628379124
AAPL,Apple Inc. (NASDAQ),2015-08-21,08/21/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,23.699928283691406,26.731534957885742,0.05966837866789178,0.12791628050117226,0.06824790183328049
AAPL,Apple Inc. (NASDAQ),2015-08-24,08/24/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,23.108327865600586,26.84856414794922,0.11028037148499835,0.16185663904814188,0.05157626756314353
NFLX,"Netflix, Inc. (NASDAQ)",2015-07-15,07/15/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,9.812999725341797,10.972999572753906,-0.04424777761344299,0.11821052480175274,0.16245830241519574
AAPL,Apple Inc. (NASDAQ),2015-07-27,07/27/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,27.38775062561035,26.684831619262695,0.008698685930760989,-0.025665452265742298,-0.03436413819650329
AAPL,Apple Inc. (NASDAQ),2015-07-24,07/24/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,27.773691177368164,25.88258171081543,-0.008042718992646058,-0.0680899580281117,-0.06004723903546564
NFLX,"Netflix, Inc. (NASDAQ)",2015-05-07,05/07/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,8.074856758117676,12.371000289916992,0.010637515737604658,0.5320395965514052,0.5214020808138006
AAPL,Apple Inc. (NASDAQ),2015-05-14,05/14/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,28.766399383544922,25.824312210083008,-0.010714737289741793,-0.10227512780570165,-0.09156039051595986
AAPL,Apple Inc. (NASDAQ),2015-05-28,05/28/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,29.39773178100586,24.580608367919922,-0.08026974107903356,-0.16386037701719303,-0.08359063593815946
NFLX,"Netflix, Inc. (NASDAQ)",2015-04-14,04/14/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.838714122772217,10.10871410369873,0.006207410687431953,0.478160063752007,0.471952653064575
AAPL,Apple Inc. (NASDAQ),2015-04-22,04/22/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,28.573436737060547,29.167949676513672,0.010207056509017636,0.02080649048009073,0.010599433971073095
NFLX,"Netflix, Inc. (NASDAQ)",2015-04-07,04/07/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,6.049428939819336,9.45714282989502,0.002149785101341562,0.5633116652788476,0.561161880177506
AAPL,Apple Inc. (NASDAQ),2015-03-25,03/25/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,27.409345626831055,28.33808135986328,0.03553417954313108,0.033883907542947164,-0.0016502720001839166
AAPL,Apple Inc. (NASDAQ),2015-03-17,03/17/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,28.222423553466797,28.313547134399414,0.010018727764499361,0.003228765267447193,-0.006789962497052169
AAPL,Apple Inc. (NASDAQ),2015-02-12,02/12/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,28.09358024597168,28.110544204711914,0.009752520626523209,0.0006038375526261672,-0.009148683073897042
MMM,3M Company (NYSE),2015-02-20,02/20/2015,PURCHASE,"$25,000,001 - $50,000,000",Senator,25000001,50000000,37500000.5,98.14921569824219,95.20964813232422,0.015210081101485163,-0.029949985285217265,-0.045160066386702426
AAPL,Apple Inc. (NASDAQ),2015-01-28,01/28/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,25.515867233276367,29.004411697387695,0.0611760909659306,0.13672059163098965,0.07554450066505905
NFLX,"Netflix, Inc. (NASDAQ)",2015-01-27,01/27/2015,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.488142967224121,8.086856842041016,0.044248585882147126,0.24640546345742537,0.20215687757527823
AAPL,Apple Inc. (NASDAQ),2015-01-13,01/13/2015,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,24.389535903930664,28.180221557617188,0.03930794569861093,0.1554226233995543,0.11611467770094336
NFLX,"Netflix, Inc. (NASDAQ)",2014-11-07,11/07/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,5.48799991607666,6.413000106811523,0.019266280902576528,0.16854960001459707,0.14928331911202053
AAPL,Apple Inc. (NASDAQ),2014-11-10,11/10/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,24.08196258544922,26.420757293701172,0.013258683330725931,0.09711811070020919,0.08385942736948326
AAPL,Apple Inc. (NASDAQ),2014-09-02,09/02/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,22.759586334228516,25.462753295898438,0.03046591297784357,0.11877047860068461,0.08830456562284104
NFLX,"Netflix, Inc. (NASDAQ)",2014-09-22,09/22/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.3254289627075195,4.858857154846191,0.04273122662471493,-0.231853336193911,-0.2745845628186259
AAPL,Apple Inc. (NASDAQ),2014-09-12,09/12/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,22.39826011657715,24.699337005615234,0.030203720081386446,0.10273462657642049,0.07253090649503405
NFLX,"Netflix, Inc. (NASDAQ)",2014-09-12,09/12/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.807857036590576,4.780428886413574,0.030203720081386446,-0.29780709836885066,-0.3280108184502371
NFLX,"Netflix, Inc. (NASDAQ)",2014-09-02,09/02/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.808570861816406,4.882999897003174,0.03046591297784357,-0.28281573385865066,-0.31328164683649423
AAPL,Apple Inc. (NASDAQ),2014-08-01,08/01/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.075029373168945,23.570390701293945,0.040581664186370166,0.11840369396124761,0.07782202977487745
AAPL,Apple Inc. (NASDAQ),2014-07-30,07/30/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,21.517885208129883,23.51750946044922,0.011967750623924304,0.09292847475382192,0.08096072412989762
AAPL,Apple Inc. (NASDAQ),2014-03-28,03/28/2014,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5,16.720657348632812,19.928436279296875,0.05868990152304872,0.19184526444029731,0.1331553629172486
AAPL,Apple Inc. (NASDAQ),2014-03-07,03/07/2014,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5,16.520702362060547,20.274511337280273,0.03743846208484104,0.2272184858096755,0.18978002372483443
NFLX,"Netflix, Inc. (NASDAQ)",2014-03-06,03/06/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.435856819152832,6.045856952667236,0.031154304191482043,-0.06059797124836167,-0.09175227543984371
NFLX,"Netflix, Inc. (NASDAQ)",2014-03-06,03/06/2014,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5,6.435856819152832,6.045856952667236,0.031154304191482043,-0.06059797124836167,-0.09175227543984371
